census_2010_block_id,census_block_group_id,census_block_id,census_tract_id
530330317035019,497,21281,3
530330317032011,76,21282,3
530330317035005,497,21283,3
530330294062028,1195,21284,280
530330294062029,1195,21285,280
530330294061003,837,21286,280
530330317033005,286,21287,3
530330317033020,286,21288,3
530330074023000,1236,21289,56
530330276002000,1038,21290,358
530330276001007,1037,21291,358
530330119005012,1212,21292,136
530330263001050,16,21293,46
530330263001040,16,21294,46
530330263001038,16,21295,46
530330263001044,16,21296,46
530330297002009,40,21297,254
530330065002003,620,21298,268
530330245003007,275,21299,316
530330245003006,275,21300,316
530330245003009,275,21301,316
530330245003010,275,21302,316
530330226033000,109,21303,312
530330098001030,622,21304,168
530330098001032,622,21305,168
530330323232011,42,21306,396
530330323232008,42,21307,396
530330323232010,42,21308,396
530330323233013,85,21309,396
530330074023008,1236,21310,56
530330104012015,367,21311,172
530330320103004,1334,21312,201
530330239001006,683,21313,91
530330239001011,683,21314,91
530330239001012,683,21315,91
530330239001017,683,21316,91
530330240004016,452,21317,270
530330239001004,683,21318,91
530330239001007,683,21319,91
530330239001009,683,21320,91
530330249023013,1114,21321,122
530330249023001,1114,21322,122
530330249023000,1114,21323,122
530330097014033,115,21324,170
530330038001008,594,21325,330
530330038001007,594,21326,330
530330228033038,748,21327,178
530330228033037,748,21328,178
530330228033007,748,21329,178
530330228033026,748,21330,178
530330228033005,748,21331,178
530330228033006,748,21332,178
530330228033004,748,21333,178
530330228033014,748,21334,178
530330097022003,69,21335,169
530330300052007,575,21336,199
530330300052009,575,21337,199
530330027004024,457,21338,366
530330027004025,457,21339,366
530330013002001,1345,21340,390
530330003002015,1144,21341,27
530330299012025,501,21342,251
530330218041023,654,21343,94
530330014004010,852,21344,389
530330086002001,27,21345,235
530330300041007,980,21346,232
530330087003018,1031,21347,214
530330273004009,127,21348,13
530330061002028,1152,21349,285
530330061002014,1152,21350,285
530330324022003,405,21351,72
530330324022025,405,21352,72
530330324022005,405,21353,72
530330273003017,54,21354,13
530330214002002,882,21355,51
530330214002001,882,21356,51
530330214002004,882,21357,51
530330305011075,4,21358,163
530330322141006,720,21359,203
530330114011005,1375,21360,81
530330114011009,1375,21361,81
530330056003049,947,21362,302
530330056003021,947,21363,302
530330225005004,650,21364,294
530330302014003,766,21365,230
530330302012003,765,21366,230
530330302011012,377,21367,230
530330302012002,765,21368,230
530330302012000,765,21369,230
530330302014006,766,21370,230
530330302013011,564,21371,230
530330302013012,564,21372,230
530330302013021,564,21373,230
530330302013022,564,21374,230
530330302013023,564,21375,230
530330302013024,564,21376,230
530330321024005,1336,21377,5
530330321024002,1336,21378,5
530330321024004,1336,21379,5
530330321024003,1336,21380,5
530330321021003,1108,21381,5
530330321024006,1336,21382,5
530330321024007,1336,21383,5
530330321024008,1336,21384,5
530330321021013,1108,21385,5
530330321021031,1108,21386,5
530330321021012,1108,21387,5
530330321024009,1336,21388,5
530330321024012,1336,21389,5
530330321021014,1108,21390,5
530330294062027,1195,21391,280
530330210004013,571,21392,75
530330210004012,571,21393,75
530330210004011,571,21394,75
530330210004010,571,21395,75
530330247011010,667,21396,271
530330247011007,667,21397,271
530330306003008,82,21398,160
530330319073010,1335,21399,32
530330007003000,1263,21400,22
530330221022001,1003,21401,293
530330323093007,346,21402,333
530330323093006,346,21403,333
530330075004014,1146,21404,259
530330105003015,486,21405,140
530330322033016,401,21406,10
530330322033017,401,21407,10
530330084001009,727,21408,237
530330102004020,1042,21409,165
530330102004029,1042,21410,165
530330102004019,1042,21411,165
530330102004010,1042,21412,165
530330102001028,1041,21413,165
530330102001027,1041,21414,165
530330093003002,23,21415,192
530330205002008,287,21416,80
530330205002009,287,21417,80
530330205002003,287,21418,80
530330205002002,287,21419,80
530330205002007,287,21420,80
530330205003002,569,21421,80
530330205003001,569,21422,80
530330205003000,569,21423,80
530330205003010,569,21424,80
530330205003009,569,21425,80
530330205003012,569,21426,80
530330205003011,569,21427,80
530330256013024,1123,21428,176
530330256013020,1123,21429,176
530330314004000,793,21430,373
530330314004001,793,21431,373
530330314004007,793,21432,373
530330314004008,793,21433,373
530330314004017,793,21434,373
530330314004006,793,21435,373
530330314004002,793,21436,373
530330314004005,793,21437,373
530330314004014,793,21438,373
530330314004013,793,21439,373
530330314004004,793,21440,373
530330314004003,793,21441,373
530330248003007,361,21442,121
530330248003022,361,21443,121
530330062002001,1274,21444,284
530330062002003,1274,21445,284
530330062001010,316,21446,284
530330062001009,316,21447,284
530330062001011,316,21448,284
530330062001004,316,21449,284
530330041002015,764,21450,327
530330041002027,764,21451,327
530330041002033,764,21452,327
530330250033009,1232,21453,96
530330250034003,1238,21454,96
530330250034015,1238,21455,96
530330314002007,851,21456,373
530330314002011,851,21457,373
530330314002005,851,21458,373
530330316041033,1306,21459,142
530330264001023,15,21460,45
530330264005003,252,21461,45
530330264005002,252,21462,45
530330264005000,252,21463,45
530330264005006,252,21464,45
530330264005005,252,21465,45
530330264005019,252,21466,45
530330264005015,252,21467,45
530330264005004,252,21468,45
530330264005011,252,21469,45
530330239001015,683,21470,91
530330239001010,683,21471,91
530330221024002,296,21472,293
530330221024007,296,21473,293
530330221024008,296,21474,293
530330221022002,1003,21475,293
530330221023011,1024,21476,293
530330221023009,1024,21477,293
530330221023010,1024,21478,293
530330221023000,1024,21479,293
530330221023007,1024,21480,293
530330221023001,1024,21481,293
530330221023002,1024,21482,293
530330221023005,1024,21483,293
530330221023006,1024,21484,293
530330065002012,620,21485,268
530330316031033,323,21486,68
530330256023005,302,21487,109
530330256023007,302,21488,109
530330251023037,465,21489,124
530330316053029,324,21490,116
530330316053028,324,21491,116
530330316033047,769,21492,68
530330316033045,769,21493,68
530330087001008,1217,21494,214
530330299023005,70,21495,250
530330299023007,70,21496,250
530330323214013,1273,21497,93
530330323214005,1273,21498,93
530330323214006,1273,21499,93
530330222031004,466,21500,120
530330222031006,466,21501,120
530330103005013,306,21502,141
530330103005014,306,21503,141
530330103005020,306,21504,141
530330103005016,306,21505,141
530330021001014,1181,21506,371
530330021001013,1181,21507,371
530330021001010,1181,21508,371
530330021001007,1181,21509,371
530330021001008,1181,21510,371
530330021001011,1181,21511,371
530330021001012,1181,21512,371
530330021001015,1181,21513,371
530330021003000,599,21514,371
530330021002013,1180,21515,371
530330021002010,1180,21516,371
530330021002008,1180,21517,371
530330021002007,1180,21518,371
530330021002011,1180,21519,371
530330021002012,1180,21520,371
530330021003001,599,21521,371
530330015001014,609,21522,388
530330205005004,449,21523,80
530330204012009,652,21524,101
530330204012010,652,21525,101
530330207001007,453,21526,78
530330207001008,453,21527,78
530330002005007,954,21528,28
530330017011014,895,21529,148
530330272002037,30,21530,14
530330027004003,457,21531,366
530330225004021,271,21532,294
530330093003103,23,21533,192
530330093003094,23,21534,192
530330093003106,23,21535,192
530330093003108,23,21536,192
530330093003107,23,21537,192
530330093003111,23,21538,192
530330093003212,23,21539,192
530330100012015,17,21540,58
530330100012008,17,21541,58
530330100012006,17,21542,58
530330100012007,17,21543,58
530330093003222,23,21544,192
530330039001008,312,21545,329
530330039002010,559,21546,329
530330039002020,559,21547,329
530330039002019,559,21548,329
530330006003016,1205,21549,23
530330220013010,836,21550,275
530330049004007,1285,21551,309
530330049004000,1285,21552,309
530330049005007,264,21553,309
530330049005008,264,21554,309
530330049005015,264,21555,309
530330049005019,264,21556,309
530330049005018,264,21557,309
530330050002006,111,21558,308
530330050003024,1260,21559,308
530330050003025,1260,21560,308
530330050002008,111,21561,308
530330050003026,1260,21562,308
530330050003022,1260,21563,308
530330050003023,1260,21564,308
530330050003012,1260,21565,308
530330050003021,1260,21566,308
530330050003020,1260,21567,308
530330050003013,1260,21568,308
530330049005025,264,21569,309
530330253022021,58,21570,82
530330253022022,58,21571,82
530330095003024,920,21572,190
530330095001069,262,21573,190
530330095004002,33,21574,190
530330095004008,33,21575,190
530330095004007,33,21576,190
530330095004015,33,21577,190
530330095004012,33,21578,190
530330095004009,33,21579,190
530330095004001,33,21580,190
530330095001070,262,21581,190
530330095001071,262,21582,190
530330095004000,33,21583,190
530330095004010,33,21584,190
530330095004011,33,21585,190
530330095004014,33,21586,190
530330095003054,920,21587,190
530330095003027,920,21588,190
530330095001058,262,21589,190
530330095001057,262,21590,190
530330095001072,262,21591,190
530330095003026,920,21592,190
530330095003030,920,21593,190
530330095003031,920,21594,190
530330095003014,920,21595,190
530330095003012,920,21596,190
530330095003015,920,21597,190
530330095003016,920,21598,190
530330095003023,920,21599,190
530330095003035,920,21600,190
530330095003036,920,21601,190
530330095003046,920,21602,190
530330095003045,920,21603,190
530330101005007,1163,21604,166
530330101005012,1163,21605,166
530330101005013,1163,21606,166
530330101005005,1163,21607,166
530330095003047,920,21608,190
530330095003021,920,21609,190
530330095003022,920,21610,190
530330095003017,920,21611,190
530330095003018,920,21612,190
530330095003019,920,21613,190
530330095003011,920,21614,190
530330095003013,920,21615,190
530330095003048,920,21616,190
530330101005004,1163,21617,166
530330101005003,1163,21618,166
530330095003049,920,21619,190
530330095003042,920,21620,190
530330095003020,920,21621,190
530330101005002,1163,21622,166
530330101005026,1163,21623,166
530330095003010,920,21624,190
530330095003006,920,21625,190
530330095003044,920,21626,190
530330323223013,300,21627,92
530330323223009,300,21628,92
530330323221017,761,21629,92
530330294031013,372,21630,295
530330017013009,1168,21631,148
530330315023030,78,21632,181
530330315023029,78,21633,181
530330327025184,180,21634,42
530330268012007,489,21635,18
530330321032044,143,21636,69
530330321042007,1139,21637,8
530330321042008,1139,21638,8
530330321042006,1139,21639,8
530330321042014,1139,21640,8
530330321042015,1139,21641,8
530330314002019,851,21642,373
530330314002020,851,21643,373
530330314002021,851,21644,373
530330303041038,970,21645,228
530330303041037,970,21646,228
530330098005004,100,21647,168
530330098005003,100,21648,168
530330299023025,70,21649,250
530330215001000,1374,21650,50
530330238031006,750,21651,106
530330238031007,750,21652,106
530330240003007,747,21653,270
530330321042004,1139,21654,8
530330321042017,1139,21655,8
530330321034013,1182,21656,69
530330321042005,1139,21657,8
530330321034014,1182,21658,69
530330317064009,1153,21659,144
530330322152055,132,21660,145
530330312052005,633,21661,180
530330121002005,190,21662,105
530330218032009,624,21663,40
530330218032010,624,21664,40
530330012001003,1022,21665,391
530330012001004,1022,21666,391
530330012001005,1022,21667,391
530330322032004,589,21668,10
530330206002010,975,21669,79
530330206002012,975,21670,79
530330239002003,445,21671,91
530330239002005,445,21672,91
530330239002004,445,21673,91
530330238011015,422,21674,269
530330097022005,69,21675,169
530330303131001,932,21676,115
530330075004016,1146,21677,259
530330075004008,1146,21678,259
530330075004013,1146,21679,259
530330075004009,1146,21680,259
530330075002010,325,21681,259
530330075004007,1146,21682,259
530330075004015,1146,21683,259
530330084001006,727,21684,237
530330084001001,727,21685,237
530330084001000,727,21686,237
530330075005010,997,21687,259
530330075004004,1146,21688,259
530330075002007,325,21689,259
530330075004003,1146,21690,259
530330074022005,294,21691,56
530330074022000,294,21692,56
530330075005008,997,21693,259
530330075004000,1146,21694,259
530330075002003,325,21695,259
530330075002004,325,21696,259
530330075002001,325,21697,259
530330075002002,325,21698,259
530330075005007,997,21699,259
530330075005004,997,21700,259
530330074021010,759,21701,56
530330075004017,1146,21702,259
530330075004006,1146,21703,259
530330075005009,997,21704,259
530330075004005,1146,21705,259
530330075004002,1146,21706,259
530330075005005,997,21707,259
530330074021000,759,21708,56
530330075005002,997,21709,259
530330075001010,796,21710,259
530330075003010,981,21711,259
530330075003011,981,21712,259
530330075003012,981,21713,259
530330075003013,981,21714,259
530330075003014,981,21715,259
530330074012007,1253,21716,149
530330317041026,266,21717,36
530330317041027,266,21718,36
530330089001024,520,21719,196
530330323292025,350,21720,146
530330041004002,561,21721,327
530330323253003,223,21722,334
530330314001047,283,21723,373
530330031001000,344,21724,348
530330031001001,344,21725,348
530330031001002,344,21726,348
530330031001003,344,21727,348
530330031001004,344,21728,348
530330031001007,344,21729,348
530330031001008,344,21730,348
530330031001009,344,21731,348
530330031001010,344,21732,348
530330031001011,344,21733,348
530330031001012,344,21734,348
530330031001013,344,21735,348
530330031001014,344,21736,348
530330031001015,344,21737,348
530330031001016,344,21738,348
530330031001017,344,21739,348
530330031003004,343,21740,348
530330031003002,343,21741,348
530330031003001,343,21742,348
530330031003000,343,21743,348
530330249023002,1114,21744,122
530330249023014,1114,21745,122
530330274002001,1196,21746,384
530330274002003,1196,21747,384
530330274001016,154,21748,384
530330274001015,154,21749,384
530330274002002,1196,21750,384
530330273004012,127,21751,13
530330225005022,650,21752,294
530330018002006,906,21753,386
530330018003015,1169,21754,386
530330018002008,906,21755,386
530330018002007,906,21756,386
530330018002010,906,21757,386
530330025001000,592,21758,368
530330289011014,674,21759,299
530330289013000,823,21760,299
530330289013010,823,21761,299
530330289012010,685,21762,299
530330289013001,823,21763,299
530330289013002,823,21764,299
530330289012009,685,21765,299
530330289011010,674,21766,299
530330289013016,823,21767,299
530330289013017,823,21768,299
530330289011009,674,21769,299
530330305012011,5,21770,163
530330305012012,5,21771,163
530330305012013,5,21772,163
530330322031015,439,21773,10
530330322073012,174,21774,39
530330100013004,1120,21775,58
530330100013001,1120,21776,58
530330100013009,1120,21777,58
530330100013006,1120,21778,58
530330100013005,1120,21779,58
530330101004022,1053,21780,166
530330101003011,1191,21781,166
530330101003008,1191,21782,166
530330101003007,1191,21783,166
530330101003004,1191,21784,166
530330101003005,1191,21785,166
530330101003006,1191,21786,166
530330101003003,1191,21787,166
530330089004010,585,21788,196
530330089004009,585,21789,196
530330089004008,585,21790,196
530330110011007,118,21791,174
530330110011008,118,21792,174
530330239004011,549,21793,91
530330239004018,549,21794,91
530330239004021,549,21795,91
530330239004019,549,21796,91
530330239004017,549,21797,91
530330239004013,549,21798,91
530330239004016,549,21799,91
530330239004014,549,21800,91
530330248003011,361,21801,121
530330247022013,1323,21802,273
530330247022011,1323,21803,273
530330249022001,554,21804,122
530330249023012,1114,21805,122
530330247013007,1322,21806,271
530330247013004,1322,21807,271
530330247013005,1322,21808,271
530330247013006,1322,21809,271
530330247013011,1322,21810,271
530330247013012,1322,21811,271
530330247013013,1322,21812,271
530330247013010,1322,21813,271
530330247013009,1322,21814,271
530330247013014,1322,21815,271
530330247013015,1322,21816,271
530330247013008,1322,21817,271
530330247012009,1198,21818,271
530330247012010,1198,21819,271
530330247012003,1198,21820,271
530330247012008,1198,21821,271
530330250014011,1199,21822,70
530330250014003,1199,21823,70
530330250014006,1199,21824,70
530330250014005,1199,21825,70
530330250014001,1199,21826,70
530330250014002,1199,21827,70
530330250014013,1199,21828,70
530330250013003,1290,21829,70
530330250013005,1290,21830,70
530330250014010,1199,21831,70
530330250014012,1199,21832,70
530330250014009,1199,21833,70
530330250013004,1290,21834,70
530330250013006,1290,21835,70
530330250013007,1290,21836,70
530330250014007,1199,21837,70
530330247022004,1323,21838,273
530330247022005,1323,21839,273
530330247022003,1323,21840,273
530330250013008,1290,21841,70
530330250013009,1290,21842,70
530330250013022,1290,21843,70
530330250013021,1290,21844,70
530330250013002,1290,21845,70
530330250014004,1199,21846,70
530330247012011,1198,21847,271
530330247022010,1323,21848,273
530330247022014,1323,21849,273
530330247012007,1198,21850,271
530330247012004,1198,21851,271
530330247022000,1323,21852,273
530330250012002,1312,21853,70
530330222032019,380,21854,120
530330223002014,534,21855,204
530330042002013,923,21856,326
530330042002019,923,21857,326
530330273004022,127,21858,13
530330273004011,127,21859,13
530330299011008,502,21860,251
530330096002010,99,21861,171
530330098001019,622,21862,168
530330306001011,81,21863,160
530330306001010,81,21864,160
530330085001020,892,21865,236
530330013003004,419,21866,390
530330094002006,471,21867,191
530330303142001,1065,21868,114
530330302021003,821,21869,229
530330020002003,1433,21870,372
530330303141005,558,21871,114
530330106002004,1230,21872,139
530330067003008,96,21873,266
530330067003007,96,21874,266
530330067003009,96,21875,266
530330067004033,626,21876,266
530330002004002,998,21877,28
530330273003016,54,21878,13
530330273003021,54,21879,13
530330276003018,1074,21880,358
530330042003047,877,21881,326
530330005003016,988,21882,24
530330235002002,872,21883,227
530330235002003,872,21884,227
530330016001000,613,21885,387
530330019003019,1296,21886,385
530330019003020,1296,21887,385
530330030004010,1043,21888,363
530330286004006,437,21889,318
530330286004009,437,21890,318
530330286004005,437,21891,318
530330286004010,437,21892,318
530330278003015,373,21893,339
530330278003014,373,21894,339
530330278002000,856,21895,339
530330278003013,373,21896,339
530330278003018,373,21897,339
530330286003003,1154,21898,318
530330286003004,1154,21899,318
530330286003005,1154,21900,318
530330286001000,696,21901,318
530330286001004,696,21902,318
530330286003017,1154,21903,318
530330286003016,1154,21904,318
530330286003018,1154,21905,318
530330286003019,1154,21906,318
530330286003012,1154,21907,318
530330286003021,1154,21908,318
530330286001007,696,21909,318
530330286001008,696,21910,318
530330286001025,696,21911,318
530330286001026,696,21912,318
530330286001003,696,21913,318
530330286001001,696,21914,318
530330286003011,1154,21915,318
530330286003008,1154,21916,318
530330286004000,437,21917,318
530330286001002,696,21918,318
530330286005025,11,21919,318
530330286004004,437,21920,318
530330287003009,636,21921,317
530330287003010,636,21922,317
530330287003017,636,21923,317
530330287003011,636,21924,317
530330287003007,636,21925,317
530330287003004,636,21926,317
530330287003006,636,21927,317
530330287003022,636,21928,317
530330287003012,636,21929,317
530330105001011,897,21930,140
530330105001017,897,21931,140
530330105004007,898,21932,140
530330105001015,897,21933,140
530330322151020,209,21934,145
530330322151021,209,21935,145
530330322151023,209,21936,145
530330322151008,209,21937,145
530330040002008,526,21938,328
530330040002009,526,21939,328
530330027003008,707,21940,366
530330027002017,1311,21941,366
530330305043006,6,21942,161
530330015001002,609,21943,388
530330015001000,609,21944,388
530330015001001,609,21945,388
530330015001008,609,21946,388
530330015001009,609,21947,388
530330015001013,609,21948,388
530330015001012,609,21949,388
530330015001011,609,21950,388
530330322152007,132,21951,145
530330322152046,132,21952,145
530330205006006,653,21953,80
530330205006005,653,21954,80
530330205006008,653,21955,80
530330205005006,449,21956,80
530330205004000,886,21957,80
530330218041005,654,21958,94
530330218022033,297,21959,183
530330218022018,297,21960,183
530330218022017,297,21961,183
530330323241000,227,21962,157
530330323241002,227,21963,157
530330323241001,227,21964,157
530330323241004,227,21965,157
530330206001003,974,21966,79
530330206001002,974,21967,79
530330004023003,678,21968,25
530330004023015,678,21969,25
530330004023002,678,21970,25
530330004023001,678,21971,25
530330004023016,678,21972,25
530330004023017,678,21973,25
530330004023000,678,21974,25
530330004022009,839,21975,25
530330004022010,839,21976,25
530330004024016,985,21977,25
530330004024017,985,21978,25
530330004024002,985,21979,25
530330004024001,985,21980,25
530330004024014,985,21981,25
530330004024015,985,21982,25
530330004024000,985,21983,25
530330004022006,839,21984,25
530330004022008,839,21985,25
530330313011021,284,21986,128
530330017013001,1168,21987,148
530330013002006,1345,21988,390
530330013002007,1345,21989,390
530330013002010,1345,21990,390
530330013002011,1345,21991,390
530330017013004,1168,21992,148
530330017013003,1168,21993,148
530330017013008,1168,21994,148
530330017013007,1168,21995,148
530330013002012,1345,21996,390
530330013002013,1345,21997,390
530330013003001,419,21998,390
530330013003002,419,21999,390
530330017013010,1168,22000,148
530330017013014,1168,22001,148
530330017013013,1168,22002,148
530330013003003,419,22003,390
530330017013005,1168,22004,148
530330017013006,1168,22005,148
530330017013011,1168,22006,148
530330017013012,1168,22007,148
530330292031017,1070,22008,379
530330292031016,1070,22009,379
530330292031018,1070,22010,379
530330292031019,1070,22011,379
530330292031020,1070,22012,379
530330292031021,1070,22013,379
530330292031015,1070,22014,379
530330292031014,1070,22015,379
530330054002016,550,22016,303
530330026004000,647,22017,367
530330003002017,1144,22018,27
530330003002018,1144,22019,27
530330003002031,1144,22020,27
530330006001003,1246,22021,23
530330006001002,1246,22022,23
530330006001001,1246,22023,23
530330006001000,1246,22024,23
530330003001014,305,22025,27
530330003002026,1144,22026,27
530330003002027,1144,22027,27
530330003002028,1144,22028,27
530330003002025,1144,22029,27
530330003002029,1144,22030,27
530330303123007,163,22031,187
530330303123009,163,22032,187
530330316051005,504,22033,116
530330316051002,504,22034,116
530330204023001,1078,22035,100
530330204023009,1078,22036,100
530330204023000,1078,22037,100
530330204023006,1078,22038,100
530330204022007,1187,22039,100
530330204023005,1078,22040,100
530330013003014,419,22041,390
530330013003013,419,22042,390
530330217005029,162,22043,274
530330210001002,570,22044,75
530330006005017,1342,22045,23
530330205005000,449,22046,80
530330205006007,653,22047,80
530330205006004,653,22048,80
530330205005007,449,22049,80
530330205004008,886,22050,80
530330205004002,886,22051,80
530330205004001,886,22052,80
530330205003007,569,22053,80
530330205003008,569,22054,80
530330069003006,1227,22055,264
530330069003019,1227,22056,264
530330069003017,1227,22057,264
530330069003010,1227,22058,264
530330069003009,1227,22059,264
530330069003007,1227,22060,264
530330069003005,1227,22061,264
530330069003004,1227,22062,264
530330069002021,1228,22063,264
530330069002020,1228,22064,264
530330069003008,1227,22065,264
530330017021004,912,22066,53
530330017021003,912,22067,53
530330093003126,23,22068,192
530330093003155,23,22069,192
530330093003210,23,22070,192
530330216004014,355,22071,397
530330216004008,355,22072,397
530330216004009,355,22073,397
530330216004010,355,22074,397
530330216004013,355,22075,397
530330304011021,1155,22076,186
530330304011017,1155,22077,186
530330304011022,1155,22078,186
530330304011015,1155,22079,186
530330304011025,1155,22080,186
530330304011014,1155,22081,186
530330304011018,1155,22082,186
530330216002006,994,22083,397
530330216002007,994,22084,397
530330318001025,817,22085,33
530330204012004,652,22086,101
530330204012003,652,22087,101
530330204012002,652,22088,101
530330237002015,303,22089,249
530330005001016,845,22090,24
530330005001017,845,22091,24
530330217001004,157,22092,274
530330207003003,239,22093,78
530330208002008,413,22094,77
530330209003000,1040,22095,76
530330207003004,239,22096,78
530330207003005,239,22097,78
530330207003007,239,22098,78
530330323213045,1018,22099,93
530330323213056,1018,22100,93
530330323213054,1018,22101,93
530330323213044,1018,22102,93
530330323213042,1018,22103,93
530330227012029,939,22104,97
530330293041011,482,22105,360
530330293041003,482,22106,360
530330293041010,482,22107,360
530330293041016,482,22108,360
530330005001001,845,22109,24
530330226063027,529,22110,207
530330220012035,658,22111,275
530330220011013,1098,22112,275
530330220011012,1098,22113,275
530330220011015,1098,22114,275
530330220013018,836,22115,275
530330220013019,836,22116,275
530330235002008,872,22117,227
530330235002000,872,22118,227
530330235002001,872,22119,227
530330268021014,704,22120,17
530330268021015,704,22121,17
530330006004017,544,22122,23
530330006004016,544,22123,23
530330013001004,763,22124,390
530330013001005,763,22125,390
530330013002008,1345,22126,390
530330013002009,1345,22127,390
530330013001006,763,22128,390
530330013001007,763,22129,390
530330013001014,763,22130,390
530330013001015,763,22131,390
530330266001020,188,22132,20
530330266001018,188,22133,20
530330266001017,188,22134,20
530330266001016,188,22135,20
530330267001000,1435,22136,19
530330267001001,1435,22137,19
530330267001002,1435,22138,19
530330267001003,1435,22139,19
530330267001019,1435,22140,19
530330267001018,1435,22141,19
530330267001013,1435,22142,19
530330267001014,1435,22143,19
530330267001015,1435,22144,19
530330267001016,1435,22145,19
530330267001017,1435,22146,19
530330267001020,1435,22147,19
530330309022010,1298,22148,131
530330250013013,1290,22149,70
530330208001006,237,22150,77
530330078001057,540,22151,244
530330078004033,1239,22152,244
530330078004030,1239,22153,244
530330078003028,129,22154,244
530330078001053,540,22155,244
530330096002009,99,22156,171
530330096001003,164,22157,171
530330096001010,164,22158,171
530330096001014,164,22159,171
530330267004011,191,22160,19
530330267004012,191,22161,19
530330267004015,191,22162,19
530330267004008,191,22163,19
530330267004009,191,22164,19
530330300045002,1431,22165,232
530330121002016,190,22166,105
530330121002020,190,22167,105
530330121002018,190,22168,105
530330121002017,190,22169,105
530330106001012,107,22170,139
530330106001021,107,22171,139
530330106001020,107,22172,139
530330042002009,923,22173,326
530330042002010,923,22174,326
530330042002011,923,22175,326
530330042002012,923,22176,326
530330042002014,923,22177,326
530330268022000,777,22178,17
530330268022004,777,22179,17
530330240001036,379,22180,270
530330307001004,1257,22181,159
530330305011105,4,22182,163
530330085002004,1293,22183,236
530330314001029,283,22184,373
530330098001006,622,22185,168
530330218032001,624,22186,40
530330218032013,624,22187,40
530330218032008,624,22188,40
530330097024015,258,22189,169
530330097024014,258,22190,169
530330097012006,259,22191,170
530330097011002,102,22192,170
530330097011001,102,22193,170
530330097011008,102,22194,170
530330097014005,115,22195,170
530330097013013,116,22196,170
530330097013028,116,22197,170
530330097013025,116,22198,170
530330032007006,615,22199,347
530330014001002,1100,22200,389
530330014001001,1100,22201,389
530330014001000,1100,22202,389
530330096002012,99,22203,171
530330096002014,99,22204,171
530330096003017,257,22205,171
530330096003016,257,22206,171
530330004023005,678,22207,25
530330004023006,678,22208,25
530330004023007,678,22209,25
530330004023008,678,22210,25
530330002006003,760,22211,28
530330002006002,760,22212,28
530330002006001,760,22213,28
530330002006000,760,22214,28
530330002006010,760,22215,28
530330002006009,760,22216,28
530330002006008,760,22217,28
530330002006007,760,22218,28
530330002006006,760,22219,28
530330002006012,760,22220,28
530330002006014,760,22221,28
530330002006015,760,22222,28
530330002001010,1276,22223,28
530330002001009,1276,22224,28
530330002001013,1276,22225,28
530330002001012,1276,22226,28
530330002001015,1276,22227,28
530330002001011,1276,22228,28
530330002006016,760,22229,28
530330002006017,760,22230,28
530330002006018,760,22231,28
530330002006020,760,22232,28
530330002006019,760,22233,28
530330016002021,676,22234,387
530330016002022,676,22235,387
530330016002020,676,22236,387
530330016002019,676,22237,387
530330016002024,676,22238,387
530330016002023,676,22239,387
530330016002014,676,22240,387
530330016002015,676,22241,387
530330016002016,676,22242,387
530330097024011,258,22243,169
530330097024003,258,22244,169
530330097024002,258,22245,169
530330120001001,53,22246,135
530330300034008,1301,22247,233
530330019002001,1343,22248,385
530330297002008,40,22249,254
530330294031006,372,22250,295
530330303113006,1063,22251,188
530330303113010,1063,22252,188
530330250011013,891,22253,70
530330250011018,891,22254,70
530330250011017,891,22255,70
530330250011011,891,22256,70
530330250011012,891,22257,70
530330250011010,891,22258,70
530330250011020,891,22259,70
530330250012022,1312,22260,70
530330250011014,891,22261,70
530330250011016,891,22262,70
530330250011001,891,22263,70
530330077004008,899,22264,245
530330003002006,1144,22265,27
530330253013068,61,22266,175
530330202001003,232,22267,103
530330323244015,349,22268,157
530330201002019,354,22269,104
530330226031002,1143,22270,312
530330305011089,4,22271,163
530330024003008,1436,22272,369
530330024003011,1436,22273,369
530330024003010,1436,22274,369
530330024003009,1436,22275,369
530330024002008,1437,22276,369
530330024002009,1437,22277,369
530330024002007,1437,22278,369
530330024002006,1437,22279,369
530330024002005,1437,22280,369
530330024002004,1437,22281,369
530330024001018,525,22282,369
530330024002003,1437,22283,369
530330024002002,1437,22284,369
530330024001019,525,22285,369
530330024002001,1437,22286,369
530330024002000,1437,22287,369
530330024001020,525,22288,369
530330222032013,380,22289,120
530330079003000,803,22290,243
530330277022014,634,22291,340
530330277022013,634,22292,340
530330320031062,409,22293,35
530330226042023,351,22294,313
530330226042024,351,22295,313
530330226042026,351,22296,313
530330226042027,351,22297,313
530330094005000,1148,22298,191
530330251022000,919,22299,124
530330303103006,1066,22300,189
530330273004008,127,22301,13
530330273004007,127,22302,13
530330273004016,127,22303,13
530330273004017,127,22304,13
530330292061025,1,22305,110
530330292061024,1,22306,110
530330006004012,544,22307,23
530330006004013,544,22308,23
530330006005011,1342,22309,23
530330006005016,1342,22310,23
530330006005018,1342,22311,23
530330006004004,544,22312,23
530330006004003,544,22313,23
530330006005006,1342,22314,23
530330006005014,1342,22315,23
530330006006009,818,22316,23
530330006006010,818,22317,23
530330006006006,818,22318,23
530330006006005,818,22319,23
530330006005008,1342,22320,23
530330006005007,1342,22321,23
530330002003007,1245,22322,28
530330002003005,1245,22323,28
530330002005008,954,22324,28
530330002005009,954,22325,28
530330002005003,954,22326,28
530330002003003,1245,22327,28
