census_2010_block_id,sector_id,number_of_jobs,census_block_id
530330271002009,2,1,18562
530330271002009,7,1,18562
530330271002009,11,1,18562
530330271002013,7,1,1509
530330271002013,13,100,1509
530330271002015,7,1,1508
530330271002015,9,0,1508
530330271002017,7,6,18561
530330271002018,7,2,18560
530330271002019,2,1,18559
530330271002019,7,1,18559
530330271002019,9,1,18559
530330271002020,12,0,5154
530330271002021,2,1,5148
530330271002021,4,1,5148
530330271002021,5,1,5148
530330271002021,7,33,5148
530330271002021,9,1,5148
530330271002021,11,3,5148
530330271002021,12,0,5148
530330271002023,5,0,55351
530330271002024,5,23,55352
530330271002024,10,1,55352
530330271002024,11,4,55352
530330271002025,5,4,55353
530330271002026,9,0,5152
530330271002028,2,1,5153
530330271002029,4,2,4771
530330271002032,7,1,4074
530330271002033,7,7,4787
530330271002034,2,3,1507
530330271002034,3,2,1507
530330271002035,7,1,4777
530330271002035,9,1,4777
530330271002035,11,2,4777
530330271002036,9,0,4772
530330271002036,11,1,4772
530330271002037,9,1,4786
530330271002039,3,3,5151
530330271002039,4,29,5151
530330271002039,5,23,5151
530330271002039,9,9,5151
530330271002039,11,1,5151
530330272001000,2,505,4776
530330272001000,3,251,4776
530330272001000,4,372,4776
530330272001000,5,1,4776
530330272001000,7,64,4776
530330272001004,2,5,5300
530330272001004,3,124,5300
530330272001004,4,148,5300
530330272001004,7,24,5300
530330272001004,11,1,5300
530330272001004,12,131,5300
530330272001005,5,1,23792
530330272001006,7,391,23789
530330272001006,9,181,23789
530330272001007,7,1,23815
530330272001007,9,2,23815
530330272001010,7,1,23818
530330272001010,11,2,23818
530330272001012,2,1,12709
530330272001012,7,1,12709
530330272001012,9,0,12709
530330272001012,11,1,12709
530330272001013,4,1,23791
530330272001014,7,176,23790
530330272001014,9,28,23790
530330272001016,2,1,7598
530330272001016,3,2,7598
530330272001016,4,4,7598
530330272001016,5,79,7598
530330272001016,7,5,7598
530330272001016,9,1,7598
530330272001016,10,2,7598
530330272001016,11,14,7598
530330272001019,3,8,23784
530330272001020,3,2,23783
530330272001020,7,4,23783
530330272001020,9,0,23783
530330272001021,2,12,23785
530330272001023,2,219,13885
530330272001023,3,6,13885
530330272001023,4,188,13885
530330272001023,5,24,13885
530330272001023,7,93,13885
530330272001023,11,37,13885
530330272001024,7,1,13883
530330272001024,9,1,13883
530330272001024,11,1,13883
530330272001026,3,1,8189
530330272001026,9,0,8189
530330272001027,9,0,23820
530330272002002,5,1,23779
530330272002002,7,3,23779
530330272002002,11,1,23779
530330272002003,7,1,3973
530330272002003,9,1,3973
530330272002003,11,1,3973
530330272002005,2,-52,3968
530330272002006,2,-34,3969
530330272002006,3,-132,3969
530330272002006,4,-156,3969
530330272002006,7,2,3969
530330272002007,4,54,5299
530330272002008,7,1,3970
530330272002009,10,1,55361
530330272002010,2,40,101
530330272002010,3,97,101
530330272002010,4,820,101
530330272002010,5,100,101
530330272002010,7,1248,101
530330272002010,9,252,101
530330272002010,10,91,101
530330272002010,11,22,101
530330272002011,3,98,14182
530330272002011,4,-296,14182
530330272002011,5,22,14182
530330272002011,7,259,14182
530330272002011,9,7,14182
530330272002011,12,113,14182
530330272002022,8,1,55369
530330272002022,13,2,55369
530330272002024,2,59,13886
530330272002024,3,8,13886
530330272002024,4,38,13886
530330272002025,2,7,23781
530330272002025,7,5,23781
530330272002025,9,1417,23781
530330272002026,2,4,23782
530330272002027,12,770,55371
530330272002029,4,-5,55372
530330272002031,12,139,23780
530330272002034,1,2,99
530330272002034,2,354,99
530330272002034,3,15,99
530330272002034,4,16,99
530330272002034,7,3,99
530330272002034,8,15,99
530330272002034,11,15,99
530330272002040,8,2,13888
530330272002040,9,1,13888
530330272002040,13,6,13888
530330272002044,2,2,8195
530330272002044,7,9,8195
530330272002044,8,1,8195
530330272002044,11,22,8195
530330272002044,13,356,8195
530330272002045,2,3,23797
530330272002046,2,1,8196
530330272002046,3,1,8196
530330272002046,4,1,8196
530330272002046,7,1,8196
530330272002046,9,6,8196
530330272002047,4,2,23821
530330272002047,7,9,23821
530330272002047,9,1,23821
530330272002047,11,7,23821
530330272002048,2,2,8192
530330272002048,4,3,8192
530330272002048,7,2,8192
530330272002049,2,1,23796
530330272002049,7,1,23796
530330272002049,9,1,23796
530330272002050,4,45,8194
530330272002050,5,5,8194
530330272002050,7,30,8194
530330272002050,9,1,8194
530330272002050,11,13,8194
530330272002050,12,0,8194
530330273001000,7,3,8203
530330273001000,9,0,8203
530330273001000,11,2,8203
530330273001002,7,1,8199
530330273001002,9,0,8199
530330273001003,7,8,23794
530330273001005,2,1,8202
530330273001005,7,3,8202
530330273001005,9,2,8202
530330273001005,11,4,8202
530330273001005,13,92,8202
530330273001006,7,4,26437
530330273001007,2,2,8200
530330273001007,9,1,8200
530330273001007,11,1,8200
530330273001009,5,3,9026
530330273001009,7,6,9026
530330273001009,9,1,9026
530330273001009,11,2,9026
530330273001010,2,4,26438
530330273001010,7,1,26438
530330273001010,9,1,26438
530330273001011,7,1,23814
530330273001011,9,1,23814
530330273001012,2,3,23813
530330273001013,2,5,26436
530330273001013,4,1,26436
530330273002001,7,2,8191
530330273002001,9,0,8191
530330273002001,11,2,8191
530330273002002,2,2,5202
530330273002002,4,8,5202
530330273002002,5,1,5202
530330273002002,7,12,5202
530330273002002,9,5,5202
530330273002002,11,4,5202
530330273002003,5,1,5201
530330273002004,2,1,8190
530330273002004,4,2,8190
530330273002004,5,1,8190
530330273002004,7,3,8190
530330273002004,9,0,8190
530330273002005,8,1,230
530330273002005,9,5,230
530330273002005,10,2,230
530330273002005,11,5,230
530330273002006,2,2,231
530330273002006,4,12,231
530330273002006,5,58,231
530330273002006,7,3,231
530330273002006,9,6,231
530330273002006,10,1,231
530330273002006,11,4,231
530330273002007,3,1,8193
530330273002007,4,1,8193
530330273002007,5,47,8193
530330273002007,7,27,8193
530330273002007,9,1,8193
530330273002007,10,32,8193
530330273002007,11,10,8193
530330273002008,2,2,8626
530330273002008,5,-1,8626
530330273002008,7,1,8626
530330273002008,9,35,8626
530330273003000,4,1,8731
530330273003000,7,2,8731
530330273003000,11,1,8731
530330273003001,2,6,8444
530330273003001,4,1,8444
530330273003001,7,3,8444
530330273003001,9,1,8444
530330273003003,11,4,5157
530330273003011,11,14,8735
530330273003011,12,25,8735
530330273003016,4,1,21878
530330273003016,7,1,21878
530330273003017,2,1,21354
530330273003018,9,1,8201
530330273003019,9,4,229
530330273003019,11,2,229
530330273003021,7,1,21879
530330273003021,9,0,21879
530330273003022,2,1,14714
530330273003022,9,1,14714
530330273003023,7,1,14713
530330273003024,2,58,8738
530330273003024,3,574,8738
530330273003024,4,11,8738
530330273003024,7,82,8738
530330273003025,2,16,1076
530330273003025,3,1,1076
530330273003029,12,21,5155
530330273004000,4,3,8730
530330273004000,7,1,8730
530330273004000,9,18,8730
530330273004000,11,2,8730
530330273004001,4,2,8736
530330273004001,7,4,8736
530330273004003,2,1,8734
530330273004003,4,-1224,8734
530330273004003,5,-70,8734
530330273004003,7,-93,8734
530330273004003,9,-3,8734
530330273004003,10,-1,8734
530330273004003,11,1,8734
530330273004005,4,2,14151
530330273004005,5,1,14151
530330273004005,7,2,14151
530330273004005,8,5,14151
530330273004005,9,1,14151
530330273004005,11,1,14151
530330273004005,13,15,14151
530330273004006,2,1,23795
530330273004006,7,1,23795
530330273004007,1,1,22302
530330273004007,4,1,22302
530330273004007,7,2,22302
530330273004008,3,1,22301
530330273004008,9,0,22301
530330273004009,2,3,21348
530330273004009,7,2,21348
530330273004010,2,2,18213
530330273004010,7,1,18213
530330273004010,9,1,18213
530330273004010,11,1,18213
530330273004011,2,1,21859
530330273004011,4,1,21859
530330273004011,5,1,21859
530330273004011,7,1,21859
530330273004011,11,2,21859
530330273004017,4,1,22304
530330273004017,12,30,22304
530330273004021,11,2,8739
530330273004022,2,3,21858
530330273004022,4,1,21858
530330273004022,11,1,21858
530330273004023,2,1,5130
530330273004023,7,6,5130
530330273004023,9,1,5130
530330273004023,11,1,5130
530330274001000,7,15,5150
530330274001000,11,6,5150
530330274001001,2,1,25425
530330274001001,4,1,25425
530330274001001,5,1,25425
530330274001001,7,1,25425
530330274001001,9,1,25425
530330274001002,2,1,25426
530330274001003,2,1,25429
530330274001003,4,7,25429
530330274001003,11,1,25429
530330274001005,7,2,25430
530330274001005,11,1,25430
530330274001011,2,1,7878
530330274001011,7,1,7878
530330274001011,11,1,7878
530330274001012,2,1,7880
530330274001012,7,2,7880
530330274001012,11,3,7880
530330274001013,2,4,9191
530330274001013,3,1,9191
530330274001014,2,2,25431
530330274001014,7,2,25431
530330274001014,11,1,25431
530330274001015,7,1,21749
530330274001017,7,-10,9203
530330274001017,11,1,9203
530330274001018,2,7,536
530330274001018,4,1,536
530330274001018,7,1,536
530330274001018,11,1,536
530330274001019,2,2,537
530330274001019,7,1,537
530330274001020,5,2,7879
530330274001020,9,0,7879
530330274001020,13,99,7879
530330274002000,2,8,8732
530330274002000,3,1,8732
530330274002000,5,2,8732
530330274002000,7,1,8732
530330274002000,9,1,8732
530330274002000,10,4,8732
530330274002001,2,1,21746
530330274002002,2,7,21750
530330274002002,4,1,21750
530330274002003,8,1,21747
530330274002004,2,6,13752
530330274002004,7,1,13752
530330274002006,2,9,23934
530330274002007,2,1,9204
530330274002007,4,1,9204
530330274002007,7,1,9204
530330274002008,2,1,9192
530330274002009,3,1,9193
530330274002009,7,1,9193
530330274002011,1,1,9199
530330274002011,2,8,9199
530330274002011,3,2,9199
530330274002011,7,3,9199
530330274002011,8,2,9199
530330274002011,11,19,9199
530330274002012,2,5,9200
530330274002012,4,1,9200
530330274002012,5,1,9200
530330274002012,7,2,9200
530330274002012,9,1,9200
530330274002012,11,9,9200
530330274002014,7,1,9201
530330274002014,11,23,9201
530330274003000,2,1,7873
530330274003000,3,1,7873
530330274003000,5,1,7873
530330274003000,7,1,7873
530330274003000,8,1,7873
530330274003001,7,1,7872
530330274003002,2,3,7869
530330274003002,7,1,7869
530330274003002,9,0,7869
530330274003003,3,1,7868
530330274003003,4,4,7868
530330274003003,5,14,7868
530330274003003,7,10,7868
530330274003003,10,64,7868
530330274003003,11,8,7868
530330274003004,2,11,15866
530330274003004,7,1,15866
530330274003004,9,38,15866
530330274003004,11,23,15866
530330274003005,2,1,15867
530330274003005,7,1,15867
530330274003006,2,1,22864
530330274003006,9,1,22864
530330274003007,2,2,9195
530330274003007,4,55,9195
530330274003007,5,526,9195
530330274003007,7,154,9195
530330274003007,8,2,9195
530330274003007,9,0,9195
530330274003007,10,36,9195
530330274003007,11,41,9195
530330274003011,3,4,9202
530330274003011,4,10,9202
530330274003011,10,8,9202
530330274003011,11,-4,9202
530330274003016,4,4,8483
530330274003016,5,4,8483
530330274003016,9,1,8483
530330274003016,11,1,8483
530330274003019,7,1,9196
530330274003020,2,1,9198
530330274003020,7,1,9198
530330274003020,8,1,9198
530330274003021,2,2,9197
530330274003021,4,1,9197
530330274003021,7,36,9197
530330274003021,9,5,9197
530330274003021,11,-1,9197
530330274003022,7,1,9404
530330274003024,2,1,6253
530330274003024,3,1,6253
530330274003025,2,1,6254
530330274003025,4,3,6254
530330274003025,9,0,6254
530330274003025,10,1,6254
530330274003025,11,2,6254
530330274003026,3,2,6252
530330274004002,2,1,7890
530330274004002,4,1,7890
530330274004002,9,3,7890
530330274004003,7,6,7883
530330274004004,3,4,7882
530330274004004,4,11,7882
530330274004004,5,7,7882
530330274004004,7,1,7882
530330274004004,9,3,7882
530330274004004,11,2,7882
530330274004004,12,0,7882
530330274004005,2,3,7867
530330274004005,7,17,7867
530330274004005,9,1,7867
530330274004005,10,7,7867
530330274004005,11,18,7867
530330274004006,11,1,7870
530330274004007,2,1,7871
530330274004007,7,1,7871
530330274004007,10,1,7871
530330274004008,11,1,7889
530330274004009,7,2,7874
530330274004009,8,8,7874
530330274004009,9,1,7874
530330274004010,2,2,7875
530330274004010,7,2,7875
530330274004010,9,0,7875
530330274004012,2,2,7876
530330274004012,9,0,7876
530330274004012,11,5,7876
530330275001000,2,1,3810
530330275001000,7,5,3810
530330275001000,11,1,3810
530330275001002,9,0,8508
530330275001003,4,8,9803
530330275001003,7,1,9803
530330275001003,9,1,9803
530330275001004,2,1,2084
530330275001004,4,-3,2084
530330275001004,7,2,2084
530330275001004,11,3,2084
530330275001005,7,1,24670
530330275001006,5,0,9801
530330275001006,7,1,9801
530330275001006,9,125,9801
530330275001006,10,83,9801
530330275001006,11,2,9801
530330275001009,5,11,55412
530330275001009,10,6,55412
530330275001009,11,2,55412
530330275001010,9,-22,55413
530330275001012,7,2,9793
530330275001012,9,221,9793
530330275001014,3,1,6141
530330275001014,5,1,6141
530330275001014,13,115,6141
530330275001015,2,2,9796
530330275001015,4,2,9796
530330275001015,9,66,9796
530330275001015,11,2,9796
530330275001017,11,1,8957
530330275001018,9,0,17286
530330275001019,9,3,17288
530330275001020,3,1,8958
530330275001020,7,2,8958
530330275001020,11,1,8958
530330275002000,5,24,3812
530330275002002,2,1,424
530330275002002,7,1,424
530330275002003,5,5,421
530330275002003,7,23,421
530330275002003,8,1,421
530330275002003,10,2,421
530330275002003,11,7,421
530330275002005,4,2,427
530330275002005,7,2,427
530330275002005,9,2,427
530330275002005,11,1,427
530330275002006,7,1,425
530330275002007,3,2,423
530330275002007,7,2,423
530330275002008,4,6,12753
530330275002008,5,2,12753
530330275002009,7,1,12752
530330275002011,9,0,12750
530330275002012,3,3,9795
530330275002012,7,1,9795
530330275002013,2,1,426
530330275002014,2,1,9792
530330275002014,7,1,9792
530330275002015,2,3,9802
530330275002017,3,1,20070
530330275002017,5,45,20070
530330275002017,7,5,20070
530330275002017,11,11,20070
530330275002018,4,2,20071
530330275002018,5,3,20071
530330275002018,11,14,20071
530330275002020,2,1,20075
530330275002020,7,1,20075
530330275002021,2,1,20074
530330275002024,7,3,20058
530330275002025,4,15,20076
530330275002025,9,0,20076
530330275002025,11,2,20076
530330275002026,5,6,20051
530330275002026,7,5,20051
530330275002026,10,5,20051
530330275002026,11,6,20051
530330275002027,5,0,20052
530330275002027,11,13,20052
530330275002028,2,6,20053
530330275002028,5,11,20053
530330275002028,9,0,20053
530330275003000,1,1,20059
530330275003000,2,2,20059
530330275003000,4,3,20059
530330275003000,11,1,20059
530330275003001,7,1,20067
530330275003002,2,23,20066
530330275003002,7,1,20066
530330275003004,2,-24,55418
530330275003005,2,13,20062
530330275003005,7,1,20062
530330275003005,9,66,20062
530330275003006,2,26,20063
530330275003006,7,1,20063
530330275003007,2,1,978
530330275003007,3,1,978
530330275003007,4,4,978
530330275003007,5,7,978
530330275003007,7,6,978
530330275003007,8,0,978
530330275003007,9,-42,978
530330275003007,10,32,978
530330275003007,11,19,978
530330275003007,12,158,978
530330275003009,3,3,20061
530330275003009,5,1,20061
530330275003009,7,1,20061
530330275003011,4,0,20056
530330275003011,9,1,20056
530330275003012,4,1,20055
530330275003013,5,12,20054
530330275003014,5,4,6434
530330275003014,7,1,6434
530330275003014,9,102,6434
530330275003014,10,1,6434
530330275003014,11,10,6434
530330275003017,3,1,9584
530330275003017,7,17,9584
530330275003017,9,14,9584
530330275004000,2,0,17289
530330275004000,5,1,17289
530330275004000,7,4,17289
530330275004001,7,1,17287
530330275004002,4,2,6064
530330275004002,9,2,6064
530330275004003,4,2,22567
530330275004003,7,1,22567
530330275004003,9,0,22567
530330275004003,11,3,22567
530330275004004,7,1,22568
530330275004004,8,1,22568
530330275004004,9,8,22568
530330275004004,11,1,22568
530330275004005,4,1,6065
530330275004005,9,0,6065
530330275004006,7,1,20080
530330275004007,4,1,20079
530330275004007,7,3,20079
530330275004007,9,1,20079
530330275004009,2,1,20085
530330275004009,9,0,20085
530330275004011,5,19,20086
530330275004011,11,1,20086
530330275004012,2,7,20078
530330275004012,7,1,20078
530330275004012,11,2,20078
530330275004013,2,1,20084
530330275004013,5,1,20084
530330275004013,7,1,20084
530330275004014,3,1,20082
530330275004014,7,2,20082
530330275004014,8,1,20082
530330275004015,7,3,20083
530330275004016,2,1,20077
530330275004016,5,2,20077
530330275004016,7,2,20077
530330276001000,7,5,24756
530330276001000,9,17,24756
530330276001000,10,-27,24756
530330276001001,7,1,24590
530330276001002,11,1,7029
530330276001003,2,12,24636
530330276001004,9,-2,6376
530330276001004,11,1,6376
530330276001005,9,1,9799
530330276001006,2,6,24758
530330276001006,4,1,24758
530330276001006,7,99,24758
530330276001006,9,1,24758
530330276001007,2,16,21291
530330276001007,5,10,21291
530330276001007,7,2,21291
530330276001007,8,1,21291
530330276001007,9,169,21291
530330276001007,11,3,21291
530330276001008,2,1,9797
530330276001008,7,2,9797
530330276001008,9,2,9797
530330276002001,11,2,9597
530330276002002,8,11,6381
530330276002005,2,3,9805
530330276002005,4,2,9805
530330276002005,5,-1,9805
530330276002005,7,4,9805
530330276002005,9,1,9805
530330276002005,10,3,9805
530330276002005,11,3,9805
530330276002006,5,6,55425
530330276002006,9,1,55425
530330276002006,10,6,55425
530330276002006,11,1,55425
530330276002007,2,12,9794
530330276002007,5,1,9794
530330276002007,7,10,9794
530330276002007,9,3,9794
530330276002007,11,2,9794
530330276002008,7,1,17794
530330276002008,11,1,17794
530330276002009,2,2,17796
530330276002015,9,1,7026
530330276002018,2,7,6403
530330276002018,9,36,6403
530330276002018,11,2,6403
530330276002020,7,1,20064
530330276002020,9,12,20064
530330276002020,10,5,20064
530330276002020,11,4,20064
530330276002021,5,1,15628
530330276002021,9,14,15628
530330276002021,10,60,15628
530330276002022,2,3,15627
530330276002022,11,1,15627
530330276002023,7,1,7761
530330276002023,11,2,7761
530330276003005,4,1,7027
530330276003005,7,4,7027
530330276003005,8,1,7027
530330276003005,11,1,7027
530330276003008,7,1,24261
530330276003008,9,1,24261
530330276003008,12,3,24261
530330276003010,2,1,24263
530330276003010,4,1,24263
530330276003010,7,2,24263
530330276003010,11,5,24263
530330276003011,2,1,24260
530330276003011,8,1,24260
530330276003011,11,2,24260
530330276003012,2,1,14416
530330276003013,4,7,14417
530330276003013,7,50,14417
530330276003013,9,15,14417
530330276003013,11,1,14417
530330276003014,7,5,12906
530330276003014,8,2,12906
530330276003014,9,1,12906
530330276003015,2,2,12905
530330276003015,9,1,12905
530330276003017,5,2,12903
530330276003017,7,7,12903
530330276003017,8,2,12903
530330276003017,9,1,12903
530330276003017,11,2,12903
530330276003019,7,3,13443
530330277011000,4,2,26458
530330277011000,7,2,26458
530330277011001,2,2,26459
530330277011001,11,1,26459
530330277011002,7,7,26460
530330277011002,9,1,26460
530330277011002,11,1,26460
530330277011003,4,2,3790
530330277011003,7,-11,3790
530330277011005,11,1,3791
530330277011007,7,1,3792
530330277011008,5,1,3796
530330277011009,1,2,9187
530330277011009,7,4,9187
530330277011009,11,1,9187
530330277011012,7,2,9790
530330277011012,8,2,9790
530330277011013,2,4,9188
530330277011013,3,1,9188
530330277011013,4,2,9188
530330277011013,7,17,9188
530330277011013,8,6,9188
530330277011013,9,1,9188
530330277011013,11,1,9188
530330277011016,7,3,9189
530330277011016,8,1,9189
530330277011016,11,1,9189
530330277011017,5,1,11123
530330277011017,7,6,11123
530330277011017,11,3,11123
530330277011022,3,1,11122
530330277011022,4,1,11122
530330277011022,5,2,11122
530330277011022,7,3,11122
530330277011022,8,19,11122
530330277011022,9,5,11122
530330277011022,11,13,11122
530330277011023,2,2,11124
530330277011023,7,4,11124
530330277011023,11,1,11124
530330277011025,2,1,4547
530330277011025,3,2,4547
530330277011025,4,12,4547
530330277011025,7,58,4547
530330277011025,9,1,4547
530330277011025,10,16,4547
530330277011025,11,9,4547
530330277011025,12,26,4547
530330277011027,7,3,15404
530330277011028,3,18,15408
530330277011028,4,9,15408
530330277011028,5,142,15408
530330277011028,7,4,15408
530330277011028,9,15,15408
530330277011028,10,1,15408
530330277011028,11,6,15408
530330277012002,5,1,4297
530330277012002,8,0,4297
530330277012002,10,1,4297
530330277012004,12,41,3146
530330277012005,2,1,3145
530330277012005,7,2,3145
530330277012005,9,1,3145
530330277012005,11,6,3145
530330277012006,2,9,26453
530330277012006,7,1,26453
530330277012006,8,1,26453
530330277012006,11,1,26453
530330277012008,5,1,22539
530330277012008,7,1,22539
530330277012010,7,2,3793
530330277012010,9,1,3793
530330277012010,11,2,3793
530330277012014,4,-1,3786
530330277012015,1,0,3785
530330277012015,2,1,3785
530330277012015,5,1,3785
530330277012015,7,23,3785
530330277012015,11,1,3785
530330277012018,2,3,22540
530330277012018,7,1,22540
530330277012018,8,1,22540
530330277012018,11,2,22540
530330277012019,3,4,3789
530330277012019,4,1,3789
530330277012020,4,4,3787
530330277012020,7,1,3787
530330277012021,3,1,9786
530330277012023,2,4,26455
530330277012023,7,5,26455
530330277012025,3,2,26449
530330277012025,7,20,26449
530330277012025,8,1,26449
530330277012025,10,3,26449
530330277012025,11,1,26449
530330277012025,13,3,26449
530330277012026,7,1,4296
530330277012028,7,1,26456
530330277012029,5,1,3788
530330277012029,7,3,3788
530330277012030,2,4,4298
530330277012030,7,5,4298
530330277012030,11,2,4298
530330277012035,1,1,2474
530330277012035,7,7,2474
530330277012035,9,1,2474
530330277012036,1,1,1001
530330277012036,7,2,1001
530330277013001,5,1,15406
530330277013001,7,4,15406
530330277013001,11,1,15406
530330277013002,2,2,13642
530330277013002,4,4,13642
530330277013002,7,5,13642
530330277013002,9,3,13642
530330277013003,1,2,16304
530330277013003,2,5,16304
530330277013003,3,1,16304
530330277013003,7,8,16304
530330277013003,9,12,16304
530330277013003,11,5,16304
530330277013006,2,7,16306
530330277013006,5,36,16306
530330277013006,7,2,16306
530330277013006,9,-6,16306
530330277013006,10,1,16306
530330277013006,11,0,16306
530330277013007,3,1,16305
530330277013007,5,11,16305
530330277013007,7,1,16305
530330277013007,10,34,16305
530330277013007,11,1,16305
530330277013009,2,3,2705
530330277013009,4,1,2705
530330277013009,7,8,2705
530330277013009,11,4,2705
530330277013010,7,2,13330
530330277013010,11,1,13330
530330277013012,2,2,2706
530330277013012,5,12,2706
530330277013012,9,5,2706
530330277013013,1,2,16308
530330277013013,5,7,16308
530330277013013,7,2,16308
530330277013013,11,50,16308
530330277013014,9,1,8357
530330277013016,7,1,2238
530330277013016,8,4,2238
530330277013016,9,1,2238
530330277013019,11,1,8356
530330277013020,7,2,2236
530330277013020,11,1,2236
530330277013025,2,2,8360
530330277013027,2,1,2707
530330277013027,4,13,2707
530330277013027,7,4,2707
530330277013027,8,11,2707
530330277013027,9,37,2707
530330277013027,10,1,2707
530330277013027,11,7,2707
530330277013027,13,211,2707
530330277013029,13,406,55444
530330277013032,13,-305,55447
530330277013033,4,36,55448
530330277013033,11,2,55448
530330277013035,7,2,8354
530330277014000,1,2,9787
530330277014000,2,5,9787
530330277014000,4,2,9787
530330277014000,5,1,9787
530330277014000,7,16,9787
530330277014000,8,1,9787
530330277014000,9,73,9787
530330277014000,11,5,9787
530330277014003,2,4,7024
530330277014003,7,1,7024
530330277014003,11,3,7024
530330277014004,4,1,12898
530330277014006,5,1,7023
530330277014006,7,1,7023
530330277014006,8,1,7023
530330277014008,1,1,12900
530330277014008,3,1,12900
530330277014008,5,1,12900
530330277014008,8,1,12900
530330277014010,9,1,12899
530330277014011,5,2,12509
530330277014011,7,1,12509
530330277014011,11,1,12509
530330277014014,2,6,4064
530330277014014,5,1,4064
530330277014014,7,1,4064
530330277014014,9,1,4064
530330277014016,7,1,4065
530330277014018,7,3,13437
530330277014018,8,8,13437
530330277014018,11,1,13437
530330277014019,2,2,13436
530330277014019,7,2,13436
530330277014019,9,1,13436
530330277014024,7,1,15726
530330277014026,2,8,13434
530330277014026,7,1,13434
530330277014026,11,1,13434
530330277014027,5,1,13435
530330277014027,9,4,13435
530330277014028,2,1,13438
530330277014028,3,10,13438
530330277014028,5,1,13438
530330277014028,7,7,13438
530330277014028,9,1,13438
530330277014028,11,1,13438
530330277014031,2,25,7960
530330277014031,4,0,7960
530330277014031,5,40,7960
530330277014031,7,13,7960
530330277014031,8,1,7960
530330277014031,9,12,7960
530330277014031,10,12,7960
530330277014031,11,20,7960
530330277014031,12,18,7960
530330277014032,2,6,15727
530330277014032,3,1,15727
530330277014032,5,2,15727
530330277014032,7,12,15727
530330277014032,8,1,15727
530330277014032,9,26,15727
530330277014032,10,70,15727
530330277014032,11,1,15727
530330277014033,8,0,15728
530330277014033,9,10,15728
530330277014033,10,1,15728
530330277014033,11,6,15728
530330277014033,13,2,15728
530330277015000,3,1,15065
530330277015000,5,43,15065
530330277015000,7,17,15065
530330277015000,9,4,15065
530330277015000,10,33,15065
530330277015000,11,4,15065
530330277015001,4,1,15066
530330277015001,7,73,15066
530330277015001,9,5,15066
530330277015001,10,19,15066
530330277015001,11,6,15066
530330277015001,12,42,15066
530330277015002,2,1,15067
530330277015002,5,1,15067
530330277015002,7,26,15067
530330277015002,8,1,15067
530330277015002,9,1,15067
530330277015002,10,1,15067
530330277015002,11,1,15067
530330277015003,1,1,16002
530330277015003,2,18,16002
530330277015003,3,237,16002
530330277015003,4,4,16002
530330277015003,5,3,16002
530330277015003,7,13,16002
530330277015003,8,10,16002
530330277015003,9,15,16002
530330277015003,11,12,16002
530330277015004,2,8,16001
530330277015004,4,33,16001
530330277015004,5,7,16001
530330277015004,7,10,16001
530330277015004,8,1,16001
530330277015004,9,4,16001
530330277015004,10,14,16001
530330277015004,11,7,16001
530330277015004,12,20,16001
530330277015007,9,1,23869
530330277015008,2,6,18008
530330277015008,7,2,18008
530330277015009,2,2,18007
530330277015009,3,3,18007
530330277015009,7,8,18007
530330277015009,9,1,18007
530330277015009,11,3,18007
530330277015010,7,1,17703
530330277015010,9,-1,17703
530330277015010,11,2,17703
530330277015011,1,3,4624
530330277015011,2,0,4624
530330277015011,5,1,4624
530330277015011,7,51,4624
530330277015011,8,1,4624
530330277015011,11,1,4624
530330277015014,2,7,654
530330277015014,7,0,654
530330277015014,9,2,654
530330277015017,2,9,650
530330277015017,3,1,650
530330277015017,7,3,650
530330277015017,11,1,650
530330277015019,1,2,3099
530330277015019,2,7,3099
530330277015019,3,2,3099
530330277015019,5,25,3099
530330277015019,7,12,3099
530330277015021,2,4,651
530330277015021,7,5,651
530330277015023,11,5,3101
530330277015024,11,1,3102
530330277015025,1,9,3100
530330277015025,2,3,3100
530330277015025,4,1,3100
530330277015025,5,1,3100
530330277015025,7,3,3100
530330277015025,9,6,3100
530330277015025,11,5,3100
530330277015025,12,11,3100
530330277015026,5,16,3107
530330277015027,7,1,3103
530330277015028,1,2,652
530330277015028,5,1,652
530330277015028,7,2,652
530330277015028,9,1,652
530330277015028,11,5,652
530330277015031,7,7,3001
530330277021004,2,3,8361
530330277021004,7,5,8361
530330277021004,8,1,8361
530330277021004,9,4,8361
530330277021008,2,-1,4705
530330277021008,3,1,4705
530330277021008,4,3,4705
530330277021008,7,37,4705
530330277021008,10,1,4705
530330277021008,11,3,4705
530330277021009,5,1,8675
530330277021011,1,2,4250
530330277021011,7,3,4250
530330277021011,11,2,4250
530330277021012,9,1,12418
530330277021012,11,1,12418
530330277021013,3,1,4255
530330277021013,4,1,4255
530330277021013,5,4,4255
530330277021013,7,13,4255
530330277021013,8,1,4255
530330277021013,11,4,4255
530330277021018,11,2,11083
530330277021019,2,2,11082
530330277021019,9,1,11082
530330277021021,7,1,55462
530330277021022,2,8,8141
530330277021022,8,1,8141
530330277021023,4,-1,8140
530330277021023,11,2,8140
530330277021024,5,1,7565
530330277021024,7,1,7565
530330277021024,8,2,7565
530330277021024,9,1,7565
530330277021029,11,0,11084
530330277021030,4,7,11320
530330277021030,9,1,11320
530330277021032,5,1,15713
530330277022000,1,1,2708
530330277022000,2,3,2708
530330277022000,4,10,2708
530330277022000,5,3,2708
530330277022000,7,10,2708
530330277022000,8,1,2708
